Business_Key,Source,Program,Task_ID,Status,User_Name,Date_Time,Task_Name,Improvement_Type,Change_Type,Import_Batch_ID,Import_TS,Reviewed_Flag
excel_import|marlin bp|mbp-1931,excel_import,MARLIN BP,MBP-1931,,,2025-11-16T00:00:00,10k RPM eval at SPIN OPER (Soak Time reduction eval),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin bp|mbp-1488,excel_import,MARLIN BP,MBP-1488,,,2025-11-16T00:00:00,T451 Random Pattern Generation 5% TTR (when?),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
"excel_import|marlin bp|mbp-1501, 1759, 1760",excel_import,MARLIN BP,"MBP-1501, 1759, 1760",,,2025-11-16T00:00:00,3rev to 2rev ZAP 30TBLV Meta (30 hrs but won't intersect in time for Meta),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin bp|mbp-1405,excel_import,MARLIN BP,MBP-1405,,,2025-11-16T00:00:00,FNC2 T150 Linearization monitor (1.2) (1hr?),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin bp|mbp-1013,excel_import,MARLIN BP,MBP-1013,,PCO 4.2.1,2025-11-16T00:00:00,NDS in parallel with soak (anneal) (9H heads only),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin bp|mbp-1403,excel_import,MARLIN BP,MBP-1403,,,2025-11-16T00:00:00,PRE2 GMR_RES_2x monitor (0.2),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin bp|mbp-1236,excel_import,MARLIN BP,MBP-1236,,DC,2025-11-16T00:00:00,T461 AC Erase Support,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin bp|mbp-1307,excel_import,MARLIN BP,MBP-1307,1.5,Korat FW / PE,2025-11-16T00:00:00,Reduce drive off time,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin bp|mbp-1199,excel_import,MARLIN BP,MBP-1199,2,Korat FW,2025-11-16T00:00:00,Update BPI/TPI FMT via PC file,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin bp|mbp-1353,excel_import,MARLIN BP,MBP-1353,,DC,2025-11-16T00:00:00,Write Process Restructuring: Fix to VBAR Laser Setup,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin bp|https://jira.seagate.com/jira/browse/marlinct-1799,excel_import,MARLIN BP,https://jira.seagate.com/jira/browse/MARLINCT-1799,1,,2025-11-16T00:00:00,Reduce t461 to odd/even zones and reduce the number of reads per write,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin bp|https://jira.seagate.com/jira/browse/marlinct-1800,excel_import,MARLIN BP,https://jira.seagate.com/jira/browse/MARLINCT-1800,2.5,,2025-11-16T00:00:00,TTR: Reduce T33 zone test,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin bp|https://jira.seagate.com/jira/browse/marlinct-1807,excel_import,MARLIN BP,https://jira.seagate.com/jira/browse/MARLINCT-1807,3,,2025-11-16T00:00:00,"TTR: Write/Read Xfer Test Zn reduce (0,2,104)",TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin|marlinct-1803,excel_import,MARLIN,MARLINCT-1803,"PCO7.1.11F, Implemented",DC HW,2025-11-16T00:00:00,"          2) DPCO logic flow update under state parameter applyMaxDpcoWriteClr. - [L] [CAL, CAL2]",TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin|marlinct-1800,excel_import,MARLIN,MARLINCT-1800,"PCO7.1.11K, Implemented",DC HW,2025-11-16T00:00:00,          1) Revisit T33 call - reduce qty & Sampling revs - [L] [PRE2-FNC2],TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin|marlinct-1798,excel_import,MARLIN,MARLINCT-1798,"PCO7.1.11K, Implemented",DC HW,2025-11-16T00:00:00,"          2)TTR: PCBA_SCRN_T102 Optimization - [L] [PRE2, CRT2, PWT]",TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin|marlinct-1742,excel_import,MARLIN,MARLINCT-1742,"PCO7.1.11K, Implemented",Ops Eng,2025-11-16T00:00:00,          3) Update BPI/TPI FMT viz PC file on HSMR - [L] [CAL2],TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin|marlinct-1807,excel_import,MARLIN,MARLINCT-1807,"PCO7.1.11K, Implemented",Ops Eng,2025-11-16T00:00:00,          4) W/R Xfer Sampling Test - [L][FIN2],TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin|marlinct-1809,excel_import,MARLIN,MARLINCT-1809,"PCO7.1.11K, Implemented",Ops Eng,2025-11-16T00:00:00,          5) FIN2 HAMR file 100 polling optimization - [L][FIN2],TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin|marlinct-1815,excel_import,MARLIN,MARLINCT-1815,"PCO7.1.11K, Implemented",Ops Eng,2025-11-16T00:00:00,          6) Download code process optimization or temp lock - [FIN2],TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin|marlinct-1828,excel_import,MARLIN,MARLINCT-1828,"PCO7.1.11K, Implemented",DC HW,2025-11-16T00:00:00,          7) SF3_DPCO_CAL2 removal - [L][CAL2],TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin|marlinct-1821,excel_import,MARLIN,MARLINCT-1821,"PCO7.1.11K, Implemented",DC HW,2025-11-16T00:00:00,          8) Write Opti - Read Reduction: 2 reads to 1 - [L][CAL2],TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin|marlinct-1799,excel_import,MARLIN,MARLINCT-1799,"PCO7.2.04F, Implemented",DC HW,2025-11-16T00:00:00,          1) T461reduction / T461 during ZAP (do only even or odd zone) - [L] [PRE2-PWT],TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin|marlinct-1859,excel_import,MARLIN,MARLINCT-1859,"PCO7.2.04F, Implemented",DC HW,2025-11-16T00:00:00,          2) TTR: Remove PRE2 prm_282_hiResVCMBodeTemp. - [L][PRE2],TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin|marlinct-1864,excel_import,MARLIN,MARLINCT-1864,"PCO7.2.04F, Implemented",DC HW,2025-11-16T00:00:00,          3) ASSCI diag removal for TTR - [FIN2],TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin|marlinct-1865,excel_import,MARLIN,MARLINCT-1865,"PCO7.2.04F, Implemented",,2025-11-16T00:00:00,"          4) TTR: PCBA_SCRN_T102 Optimization #2 - [PRE2,CRT2,PWT]",TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin|marlinct-1757,excel_import,MARLIN,MARLINCT-1757,"PCO7.2.04F, Implemented",,2025-11-16T00:00:00,          5) T299: Disable Track Center Search - [PRE2-PWT],TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin|marlinct-365 marlinct-1805,excel_import,MARLIN,"MARLINCT-365
MARLINCT-1805","PCO7.2.04F, Implemented",DC HW,2025-11-16T00:00:00,          6) HSMR write pass rml (PWT intercept) - [PWT],TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin|marlinct-1784 marlinct-1643 marlinct-1763,excel_import,MARLIN,"MARLINCT-1784
MARLINCT-1643
MARLINCT-1763","cut-in 100%
 in FW2605 (6-Aug-25)",DC HW/DC TP,2025-11-16T00:00:00,"           1) PROZ phase #1 (H-CMR mode) - [FNC2] - phase in 60%, 100% by month",TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin|marlinct-1853,excel_import,MARLIN,MARLINCT-1853,,,2025-11-16T00:00:00,          1) T47 change to accommodate SCOPY TTR change. [SCOPY],TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin|marlinct-1861,excel_import,MARLIN,MARLINCT-1861,,DC HW,2025-11-16T00:00:00,"          2) Marlin - T33 calls - Reduce Rev - [L][PRE2,FNC2]",TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin|marlinct-1889,excel_import,MARLIN,MARLINCT-1889,,,2025-11-16T00:00:00,          3) TTR opportunity of using DTS commmand - [L][FIN2],TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin|marlinct-1911,excel_import,MARLIN,MARLINCT-1911,,,2025-11-16T00:00:00,          4) Small TTR- baud verification - [L][FIN2],TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin|marlinct-1857,excel_import,MARLIN,MARLINCT-1857,,DC HW,2025-11-16T00:00:00,"          5) C0 sensitivity scoring from multi-rate to single-rate: - [PRE2, CAL]",TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin|marlinct-1879,excel_import,MARLIN,MARLINCT-1879,,,2025-11-16T00:00:00,          6) T451 Random Pattern Generation 5% TTR - [CAL2],TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin|marlinct-1958,excel_import,MARLIN,MARLINCT-1958,,,2025-11-16T00:00:00,"       1) TTR: T282 reduce ""idle time"" - [PRE2, CAL]",TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin|marlinct-1984,excel_import,MARLIN,MARLINCT-1984,,,2025-11-16T00:00:00,"       2) Project to remove UACT1 ""milli"" actuator Bode",TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin|marlinct-2012,excel_import,MARLIN,MARLINCT-2012,,,2025-11-16T00:00:00,       3) T282 – Bode convergence check,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin|marlinct-1676,excel_import,MARLIN,MARLINCT-1676,"In PCO7.207, need investigate",,2025-11-16T00:00:00,       5) TCG_PREP EC11087 improvment [FIN2],TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin|marlinct-2008,excel_import,MARLIN,MARLINCT-2008,,,2025-11-16T00:00:00,       1) TTR: ZAP Seek Path Optimization ( PROZ/OCZ ) [EWC T275] - [FNC2],TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin|marlinct-2100,excel_import,MARLIN,MARLINCT-2100,,,2025-11-16T00:00:00,       2) LASER_INIT process optimize,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin|marlinct-1916,excel_import,MARLIN,MARLINCT-1916,,,2025-11-16T00:00:00,       3) T2108 Read TTR by increasing CertTrkStep (SkInc) to 75 from default 30 [FNC2],TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin|marlinct-2057,excel_import,MARLIN,MARLINCT-2057,,,2025-11-16T00:00:00,"       4) EWC Radical malloc (15hrs) [CAL, CAL2,FNC2] (New)",TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin|marlinct-1901,excel_import,MARLIN,MARLINCT-1901,,,2025-11-16T00:00:00,       7) PC compression(Save state)- about 7 hrs,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin|marlinct-1754,excel_import,MARLIN,MARLINCT-1754,,,2025-11-16T00:00:00,       8) STFL Enable for SMR only ,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin|marlinct-2131,excel_import,MARLIN,MARLINCT-2131 ,,,2025-11-16T00:00:00,       1) DRAM test during soak test,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin|marlinct-2143,excel_import,MARLIN,MARLINCT-2143,,,2025-11-16T00:00:00,       2) Remove extra t461 BER measurements around ZA,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin|marlinct-2159,excel_import,MARLIN,MARLINCT-2159,,,2025-11-16T00:00:00,       3) Sample PSV_SCOPY_QUALITY state in PRE2.,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin|marlinct-1948,excel_import,MARLIN,MARLINCT-1948,In PCO7.3.01 onward,,2025-11-16T00:00:00,"       4) T285 DRCM optimize servo sector step iteration. [PRE2,PWT]",TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin|marlinct-1868,excel_import,MARLIN,MARLINCT-1868,Apply fix intercept PWT issue,Ops Eng,2025-11-16T00:00:00,       5) Reduce redundance VBAR ATI - [L][CAL2],TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin|marlinct-2210,excel_import,MARLIN,MARLINCT-2210,Already in PCO7.3.03,,2025-11-16T00:00:00,"        7) WPOPTI: Pickup of SF3 TTR, and PF3 TTR   (2.5+1 hrs)",TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin|marlinct-1704,excel_import,MARLIN,MARLINCT-1704,"Pending RGA, CP WW20",,2025-11-16T00:00:00,       1) FPW CAL2 removal (45hrs) - (Can enable by CMS),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin|marlinct-1913,excel_import,MARLIN,MARLINCT-1913,US DC develop base Summit,DC HW,2025-11-16T00:00:00,      2) TA scan feed forward - [H][SCOPY],TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin|marlinct-2217,excel_import,MARLIN,MARLINCT-2217,,,2025-11-16T00:00:00,       3) Active Servo Flaw Table (ASFT) build algorithm change,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin|marlinct-2200,excel_import,MARLIN,MARLINCT-2200,,,2025-11-16T00:00:00,       2) Opti settling bypass BIE,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin|marlinct-2201,excel_import,MARLIN,MARLINCT-2201,,,2025-11-16T00:00:00,       3) Increase Opti LC_Delay step size from 2 to 4,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin|marlinct-2202,excel_import,MARLIN,MARLINCT-2202,,,2025-11-16T00:00:00,       4) apply Increase Opti LC_Delay step size from 2 to 4 to all opti calls,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin|marlinct-1867,excel_import,MARLIN,MARLINCT-1867,Task checkout,Ops Eng,2025-11-16T00:00:00,       2) VBAR ATI prediction ML - [L][CAL2] - ? hr - require TVM separate,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin|marlinct-1820,excel_import,MARLIN,MARLINCT-1820,Study by Korat,Ops Eng,2025-11-16T00:00:00,       3) VBAR lacer PRE2 predict ML phase 1 - [H][PRE2] - 1hr,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin|marlinct-1846,excel_import,MARLIN,MARLINCT-1846,Include in PCO7.2.10A,Ops Eng,2025-11-16T00:00:00,2) Optimize sorting time  (H-SMR mode) -  [L] [FNC2],TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin|marlinct-2117,excel_import,MARLIN,MARLINCT-2117,Pending code release (15Aug),Ops Eng,2025-11-16T00:00:00,"3) ZAP 1-rev [FNC2][H] (maximum 60hr, projected 30 )- not allow",TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin|marlinct-2157,excel_import,MARLIN,MARLINCT-2157,develop,,2025-11-16T00:00:00,        4) VBAR_WP OPTI write by conds [CAL2] [M](projected 4),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin|tsr-6211,excel_import,MARLIN,TSR-6211,"Require TIST 30x, TVM60
Control / TTR",,2025-11-16T00:00:00,        1) SMR POML  (12 hrs),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin|marlinct-2226,excel_import,MARLIN,MARLINCT-2226,,,2025-11-16T00:00:00,        2) SF3 reloadRAP eval,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin|1905,excel_import,MARLIN,1905,,DC HW,2025-11-16T00:00:00,       1) Soak Removal - [H][SPIN] [plan complere ww32] (120 hr),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin|tsr-4468 marlinct-1749,excel_import,MARLIN,"TSR-4468
MARLINCT-1749",Developing by US & Korat,DC TP/Op Eng,2025-11-16T00:00:00,        2) Bank write Phase1 -  FPW b4VBAR optimize by T463 (Bank Write) - [H][CAL2],TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin|disc-13649,excel_import,MARLIN,DISC-13649,Task checkout,Ops Eng,2025-11-16T00:00:00,       1) Remove duplicate T461 (CAL_BER) - [L][PRE2-PWT],TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin|tsr-4851 marlinct-1890,excel_import,MARLIN,"TSR-4851
MARLINCT-1890",SF3 developing,DC HW,2025-11-16T00:00:00,       4) Nimbus Split Temp (No wait Time) - Already in PCO7.2.05,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin|marlinct-1833,excel_import,MARLIN,MARLINCT-1833,Study by Korat,Ops Eng,2025-11-16T00:00:00,      2) Weld After Assembly - [H][PWT],TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin|marlinct-1782,excel_import,MARLIN,MARLINCT-1782,Study by DC,DC HW,2025-11-16T00:00:00,      3) FMT certify by condition - [H][FIN2],TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin|1908,excel_import,MARLIN,1908,Follow up status by CJ,DC HW,2025-11-16T00:00:00,      5) T418 refractoring - [PRE2],TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin|1906,excel_import,MARLIN,1906,Study by DC,DC HW,2025-11-16T00:00:00,      9) DOS threshold reduce quantitis of zone as we see some more margin,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|marlin|fwsd-6603,excel_import,MARLIN,FWSD-6603,,DC-FW,2025-11-16T00:00:00,     11) Merge Master Format and SinglePassFlawScan (SPFS),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-1187,excel_import,SUMMIT,SUMMIT-1187,Done,RW LCO&Korat FW / RTE,2025-11-16T00:00:00,        POML OTF,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-1200,excel_import,SUMMIT,SUMMIT-1200	,Done,RW LCO&Korat FW / PE&RTE,2025-11-16T00:00:00,        POML WW,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-1376,excel_import,SUMMIT,SUMMIT-1376,Done,Korat FW / LCO SF3,2025-11-16T00:00:00,        T102 optimize,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-1132,excel_import,SUMMIT,SUMMIT-1132,Done,Servo SSDC / TCO PF3,2025-11-16T00:00:00,        ZAP Audit optimize (3.5.0C),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-1188,excel_import,SUMMIT,SUMMIT-1188,Done,Korat FW / TCO PF3,2025-11-16T00:00:00,       T299 Reduce num wirte (3.5.0C),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-1189,excel_import,SUMMIT,SUMMIT-1189,Done,Korat FW / LCO SF3,2025-11-16T00:00:00,        Power cycle optimize,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-1450,excel_import,SUMMIT,SUMMIT-1450,Done,Korat FW/ SSDC,2025-11-16T00:00:00,T299 opti RAP saving ,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-1430,excel_import,SUMMIT,SUMMIT-1430,Done,SG SW team,2025-11-16T00:00:00,T130 optimize,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-1481,excel_import,SUMMIT,SUMMIT-1481,Done,SSDC,2025-11-16T00:00:00,T297 optimize,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-1479,excel_import,SUMMIT,SUMMIT-1479,Done,Korat FW,2025-11-16T00:00:00,Opti HME compoment CAL2,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-1502,excel_import,SUMMIT,SUMMIT-1502,Done,SSDC,2025-11-16T00:00:00,TTR- Disable MT50/10 measurements (Test269),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-1526,excel_import,SUMMIT,SUMMIT-1526,Done,SSDC,2025-11-16T00:00:00,BER_OPTI remove redundant repeated T461,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-1374,excel_import,SUMMIT,SUMMIT-1374,Done,SSDC,2025-11-16T00:00:00,Update boost opti range for more stable zn to zn CTF,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-1343,excel_import,SUMMIT,SUMMIT-1343,Done,Korat FW,2025-11-16T00:00:00,Reduce num of read  (VBAR WP) (pull in),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-1345,excel_import,SUMMIT,SUMMIT-1345,Done,Korat FW,2025-11-16T00:00:00,TTR BPI - TPI FMT update (Pull in),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
"excel_import|summit|summit-1431, summit-1580",excel_import,SUMMIT,"SUMMIT-1431,
SUMMIT-1580",Done,SG SW team,2025-11-16T00:00:00,SPFS with SkInc optimization (CMR/ SMR),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-1314,excel_import,SUMMIT,SUMMIT-1314,Done,SSDC,2025-11-16T00:00:00,TTR T297 optimize data collection CAL2 (Pull in),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-366,excel_import,SUMMIT,SUMMIT-366,Done,CT & US Test process,2025-11-16T00:00:00,"PROZ from preamp allocation as of Feb10,2025 (50% to 100%)",TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-1863,excel_import,SUMMIT,SUMMIT-1863,Done,Ops Eng,2025-11-16T00:00:00,BER_OPTI Variable spare (Pull in),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-1708,excel_import,SUMMIT,SUMMIT-1708,Done,DE/ Korat FW,2025-11-16T00:00:00,"Reduce T299 Numwrt  (CAL2,  PWT), focus Expand",TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-1202/ summit-1850,excel_import,SUMMIT,"SUMMIT-1202/
SUMMIT-1850 ",Done,Korat FW,2025-11-16T00:00:00,"FINE_UJOG_INIT TTR (Goby) by condition (CAL2-CMR/HSMR)
",TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-1757,excel_import,SUMMIT,SUMMIT-1757,Done,SSDC,2025-11-16T00:00:00,TTR: Remove SWD_CAL SkipWriteDetect_198 (CAL2/ CRT2),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-1576/ tsr-4093,excel_import,SUMMIT,"SUMMIT-1576/
TSR-4093",Done,SSDC,2025-11-16T00:00:00,TTR on Summit CMR PWT VARIABLE_SPARES (TT -1.5),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-1834,excel_import,SUMMIT,SUMMIT-1834,Done,Wuxi FW,2025-11-16T00:00:00,"Remove T298 in T299_ATI and WRITE_SCRN (FNC2, PWT)",TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-1703,excel_import,SUMMIT,"
SUMMIT-1703",Done,Korat FW,2025-11-16T00:00:00,"Special 24 hrs TTR, Pick only CRT2 T299 (CRT2)",TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-1509,excel_import,SUMMIT,SUMMIT-1509,Done,SSDC,2025-11-16T00:00:00,   TTR- Reduced BER measure WPOPTI (CAL2),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-1545,excel_import,SUMMIT,SUMMIT-1545,Done,SSDC,2025-11-16T00:00:00,   TTR: T451 increase step size from 2 to 4 for LC_DELAY_SDW (CAL2),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-1563,excel_import,SUMMIT,SUMMIT-1563,Done,Korat FW ,2025-11-16T00:00:00,   VBAR ATI reduce redundance (CAL2),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-1511,excel_import,SUMMIT,SUMMIT-1511,Done,SSDC TP/ ARS,2025-11-16T00:00:00,Archor zn opti in Derived opti to rmv Read Opti OD,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-1896,excel_import,SUMMIT,SUMMIT-1896,Done,SSDC TP,2025-11-16T00:00:00,Remove prm_461_ReadOffsets in CAL2 BER_OPTI & FNC2 BER_SPFS,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-1878,excel_import,SUMMIT,SUMMIT-1878,Done,SSDC TP/DC HW,2025-11-16T00:00:00,TTR: Remove T315,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-1501,excel_import,SUMMIT,SUMMIT-1501,Done,SSDC,2025-11-16T00:00:00,TTR- OD_PAD_MQM removal,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-1853,excel_import,SUMMIT,SUMMIT-1853,Done,SSDC TP/ ARS,2025-11-16T00:00:00,Opti Settling bypass BIE into Summit branch for TTR,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-1845,excel_import,SUMMIT,SUMMIT-1845,Done,SSDC TP/,2025-11-16T00:00:00,Improve VBAR findMargin function speed,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-1898,excel_import,SUMMIT,SUMMIT-1898,Done,Korat FW,2025-11-16T00:00:00,TTR remove SAVE_STATE at SCOPY and PRE2,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-1715,excel_import,SUMMIT,SUMMIT-1715,Done,Korat FW ,2025-11-16T00:00:00,ProZ : P90/Test time reduction improvement (FNC2),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-1861,excel_import,SUMMIT,SUMMIT-1861,Done,Korat FW,2025-11-16T00:00:00,TTR: PCBA_SCRN_T102 Optimization,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-1765,excel_import,SUMMIT,SUMMIT-1765,Done,SoonWah/Ying Jin,2025-11-16T00:00:00,TTR: T193 test time reduction,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
"excel_import|summit|summit-1031, summit-1880",excel_import,SUMMIT,"SUMMIT-1031, SUMMIT-1880",Done,Korat FW,2025-11-16T00:00:00,TTR : T150 measure only servo primary reader,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-1824,excel_import,SUMMIT,SUMMIT-1824,Done,SSDC TP/ ARS,2025-11-16T00:00:00,TTR: T335 reduce number of test tracks on STM scan and GC scan,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-1929,excel_import,SUMMIT,SUMMIT-1929,Done,Zay Yar,2025-11-16T00:00:00,TTR : Remove PES_SCRN_RD_MODE T33 on read offset in FNC2,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-1916,excel_import,SUMMIT,SUMMIT-1916,Done,Yihua/JiYun,2025-11-16T00:00:00,TTR opportunity of using DTS command,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-1854,excel_import,SUMMIT,SUMMIT-1854,Done,SSDC TP/ ARS,2025-11-16T00:00:00,TTR: T451 increase step size from 2 to 4 for LC_DELAY_SDW (register ID 2164) for test time saving for all T451,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-1033,excel_import,SUMMIT,SUMMIT-1033,Done,Sitthichai/Rick M.,2025-11-16T00:00:00,ATI write optimization in WP (Implement Version),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
